serial_number,date,ai_result,wav_data
KST0000002,2024-09-30,71.00000,2024-09-30T142109
KST0000002,2024-09-30,69.00000,2024-09-30T142055
KST0000002,2024-09-30,63.00000,2024-09-30T142039
KST0000002,2024-09-30,71.00000,2024-09-30T142029
KST0000002,2024-09-30,63.00000,2024-09-30T141924
KST0000002,2024-09-30,68.00000,2024-09-30T141910
KST0000002,2024-09-30,65.00000,2024-09-30T141839
KST0000002,2024-09-30,62.00000,2024-09-30T141835
KST0000002,2024-09-30,68.00000,2024-09-30T141827
KST0000002,2024-09-30,68.00000,2024-09-30T141822
KST0000002,2024-09-30,72.00000,2024-09-30T141802
KST0000002,2024-09-30,70.00000,2024-09-30T141744
KST0000002,2024-09-30,70.00000,2024-09-30T141741
KST0000002,2024-09-30,64.00000,2024-09-30T141736
KST0000002,2024-09-30,66.00000,2024-09-30T141732
KST0000002,2024-09-30,67.00000,2024-09-30T141728
KST0000002,2024-09-30,64.00000,2024-09-30T141722
KST0000002,2024-09-30,65.00000,2024-09-30T141717
KST0000002,2024-09-30,64.00000,2024-09-30T141712
KST0000002,2024-09-30,61.00000,2024-09-30T141707
KST0000002,2024-09-30,63.00000,2024-09-30T141702
KST0000002,2024-09-30,60.00000,2024-09-30T141512
KST0000002,2024-09-30,66.00000,2024-09-30T141452
KST0000002,2024-09-30,62.00000,2024-09-30T141449
KST0000002,2024-09-30,60.00000,2024-09-30T141445
KST0000002,2024-09-30,62.00000,2024-09-30T141440
KST0000002,2024-09-30,60.00000,2024-09-30T141419
KST0000002,2024-09-30,71.00000,2024-09-30T141358
KST0000002,2024-09-30,76.00000,2024-09-30T141355
KST0000002,2024-09-30,74.00000,2024-09-30T141350
ITRI0011003,2024-09-30,60.00000,2024-09-30T134324
ITRI0004002,2024-09-30,61.00000,2024-09-30T131825
ITRI0004002,2024-09-30,63.00000,2024-09-30T130923
KST0000002,2024-09-30,68.00000,2024-09-30T124953
KST0000002,2024-09-30,67.00000,2024-09-30T124947
KST0000002,2024-09-30,67.00000,2024-09-30T124943
KST0000002,2024-09-30,60.00000,2024-09-30T124938
KST0000002,2024-09-30,60.00000,2024-09-30T124159
KST0000002,2024-09-30,60.00000,2024-09-30T124120
KST0000002,2024-09-30,70.00000,2024-09-30T124117
KST0000002,2024-09-30,60.00000,2024-09-30T124038
KST0000002,2024-09-30,65.00000,2024-09-30T124033
KST0000002,2024-09-30,65.00000,2024-09-30T123845
KST0000002,2024-09-30,62.00000,2024-09-30T123841
KST0000002,2024-09-30,62.00000,2024-09-30T123837
KST0000002,2024-09-30,60.00000,2024-09-30T123832
KST0000002,2024-09-30,62.00000,2024-09-30T123814
KST0000002,2024-09-30,60.00000,2024-09-30T123810
KST0000002,2024-09-30,65.00000,2024-09-30T123754
KST0000002,2024-09-30,68.00000,2024-09-30T123733
KST0000002,2024-09-30,63.00000,2024-09-30T123728
KST0000002,2024-09-30,66.00000,2024-09-30T123718
KST0000002,2024-09-30,62.00000,2024-09-30T123634
KST0000002,2024-09-30,63.00000,2024-09-30T123627
KST0000002,2024-09-30,60.00000,2024-09-30T123613
KST0000002,2024-09-30,64.00000,2024-09-30T123555
KST0000002,2024-09-30,62.00000,2024-09-30T123552
KST0000002,2024-09-30,62.00000,2024-09-30T123351
KST0000002,2024-09-30,65.00000,2024-09-30T123343
KST0000002,2024-09-30,60.00000,2024-09-30T123258
KST0000002,2024-09-30,64.00000,2024-09-30T123253
KST0000002,2024-09-30,68.00000,2024-09-30T123250
KST0000002,2024-09-30,60.00000,2024-09-30T123237
KST0000002,2024-09-30,63.00000,2024-09-30T123220
KST0000002,2024-09-30,63.00000,2024-09-30T123205
KST0000002,2024-09-30,60.00000,2024-09-30T123137
KST0000002,2024-09-30,67.00000,2024-09-30T123128
KST0000002,2024-09-30,70.00000,2024-09-30T123125
KST0000002,2024-09-30,62.00000,2024-09-30T123119
ITRI0002001,2024-09-30,60.00000,2024-09-30T110534
ITRI0002001,2024-09-30,60.00000,2024-09-30T105620
ITRI0004002,2024-09-30,64.00000,2024-09-30T103811
ITRI0004002,2024-09-30,67.00000,2024-09-30T103653
ITRI0002001,2024-09-30,69.00000,2024-09-30T095713
ITRI0002001,2024-09-30,60.00000,2024-09-30T093219
ITRI0003004,2024-09-27,66.00000,2024-09-27T140631
ITRI0003004,2024-09-27,66.00000,2024-09-27T140627
ITRI0003004,2024-09-27,65.00000,2024-09-27T140623
ITRI0003004,2024-09-27,70.00000,2024-09-27T112040
ITRI0003004,2024-09-27,61.00000,2024-09-27T111750
ITRI0003004,2024-09-27,70.00000,2024-09-27T111657
ITRI0005003,2024-09-26,78.00000,2024-09-26T151454
ITRI0005003,2024-09-26,73.00000,2024-09-26T151314
ITRI0005003,2024-09-26,70.00000,2024-09-26T151309
ITRI0005003,2024-09-26,73.00000,2024-09-26T151301
ITRI0002001,2024-09-26,65.00000,2024-09-26T111914
ITRI0002001,2024-09-26,64.00000,2024-09-26T111858
ITRI0002001,2024-09-26,67.00000,2024-09-26T095513
ITRI0002001,2024-09-26,65.00000,2024-09-26T095510
ITRI0004002,2024-09-26,84.00000,2024-09-26T030808
ITRI0004002,2024-09-26,64.00000,2024-09-26T030505
ITRI0000006,2024-09-26,67.00000,2024-09-26T020617
ITRI0000006,2024-09-26,67.00000,2024-09-26T020502
ITRI0000006,2024-09-26,63.00000,2024-09-26T020456
ITRI0000006,2024-09-26,62.00000,2024-09-26T020439
ITRI0004002,2024-09-26,75.00000,2024-09-26T015342
ITRI0004002,2024-09-26,87.00000,2024-09-26T014649
ITRI0004002,2024-09-26,61.00000,2024-09-26T014617
ITRI0003004,2024-09-26,72.00000,2024-09-26T014157
ITRI0003004,2024-09-26,65.00000,2024-09-26T014114
ITRI0004002,2024-09-26,75.00000,2024-09-26T013614
ITRI0003004,2024-09-26,64.00000,2024-09-26T011646
ITRI0004002,2024-09-26,79.00000,2024-09-26T011035
ITRI0004002,2024-09-26,89.00000,2024-09-26T011029
ITRI0004002,2024-09-26,73.00000,2024-09-26T010806
ITRI0004002,2024-09-26,84.00000,2024-09-26T010050
ITRI0004002,2024-09-26,64.00000,2024-09-26T005857
ITRI0004002,2024-09-26,71.00000,2024-09-26T005851
ITRI0004002,2024-09-26,64.00000,2024-09-26T005739
ITRI0004002,2024-09-26,63.00000,2024-09-26T005730
ITRI0001001,2024-09-25,75.00000,2024-09-25T194804
ITRI0001001,2024-09-25,73.00000,2024-09-25T194751
ITRI0003004,2024-09-25,67.00000,2024-09-25T150028
ITRI0003004,2024-09-25,67.00000,2024-09-25T150024
ITRI0003004,2024-09-25,66.00000,2024-09-25T150012
ITRI0003004,2024-09-25,70.00000,2024-09-25T145945
ITRI0003004,2024-09-25,73.00000,2024-09-25T145938
ITRI0003004,2024-09-25,65.00000,2024-09-25T145730
ITRI0003004,2024-09-25,60.00000,2024-09-25T145445
ITRI0003004,2024-09-25,61.00000,2024-09-25T145344
ITRI0003004,2024-09-25,61.00000,2024-09-25T145340
ITRI0003004,2024-09-25,61.00000,2024-09-25T145332
ITRI0003004,2024-09-25,72.00000,2024-09-25T141754
ITRI0003004,2024-09-25,72.00000,2024-09-25T141750
ITRI0003004,2024-09-25,64.00000,2024-09-25T141742
ITRI0003004,2024-09-25,67.00000,2024-09-25T141714
ITRI0003004,2024-09-25,61.00000,2024-09-25T141710
ITRI0003004,2024-09-25,63.00000,2024-09-25T141658
ITRI0003004,2024-09-25,65.00000,2024-09-25T134738
ITRI0003004,2024-09-25,60.00000,2024-09-25T134448
ITRI0003004,2024-09-25,60.00000,2024-09-25T134442
ITRI0003004,2024-09-25,61.00000,2024-09-25T134439
ITRI0003004,2024-09-25,61.00000,2024-09-25T134412
ITRI0003004,2024-09-25,61.00000,2024-09-25T134408
ITRI0003004,2024-09-25,61.00000,2024-09-25T134403
ITRI0003004,2024-09-25,60.00000,2024-09-25T134012
ITRI0003004,2024-09-25,63.00000,2024-09-25T134009
ITRI0003004,2024-09-25,61.00000,2024-09-25T134004
ITRI0003004,2024-09-25,61.00000,2024-09-25T133954
ITRI0002001,2024-09-25,60.00000,2024-09-25T125555
ITRI0002001,2024-09-25,66.00000,2024-09-25T125550
ITRI0002001,2024-09-25,71.00000,2024-09-25T125241
ITRI0002001,2024-09-25,63.00000,2024-09-25T125105
ITRI0002001,2024-09-25,63.00000,2024-09-25T124854
ITRI0002001,2024-09-25,60.00000,2024-09-25T122418
ITRI0002001,2024-09-25,65.00000,2024-09-25T115648
ITRI0002001,2024-09-25,66.00000,2024-09-25T115458
ITRI0002001,2024-09-25,63.00000,2024-09-25T115431
ITRI0002001,2024-09-25,68.00000,2024-09-25T115231
ITRI0002001,2024-09-25,60.00000,2024-09-25T115121
ITRI0002001,2024-09-25,63.00000,2024-09-25T115000
ITRI0002001,2024-09-25,77.00000,2024-09-25T101918
ITRI0005003,2024-09-24,62.00000,2024-09-24T142706
ITRI0005003,2024-09-24,61.00000,2024-09-24T142659
ITRI0005003,2024-09-24,62.00000,2024-09-24T142646
ITRI0005003,2024-09-24,86.00000,2024-09-24T142641
ITRI0003003,2024-09-24,87.00000,2024-09-24T135808
ITRI0002001,2024-09-24,60.00000,2024-09-24T102006
ITRI0001001,2024-09-24,78.00000,2024-09-24T100223
ITRI0001001,2024-09-24,79.00000,2024-09-24T100217
ITRI0001001,2024-09-24,80.00000,2024-09-24T100155
ITRI0001001,2024-09-24,79.00000,2024-09-24T100129
ITRI0002001,2024-09-24,60.00000,2024-09-24T100125
ITRI0001001,2024-09-24,76.00000,2024-09-24T100112
ITRI0002001,2024-09-24,60.00000,2024-09-24T095951
ITRI0002001,2024-09-24,73.00000,2024-09-24T095931
ITRI0002001,2024-09-24,60.00000,2024-09-24T095916
ITRI0001001,2024-09-24,83.00000,2024-09-24T095827
ITRI0001001,2024-09-24,82.00000,2024-09-24T095820
ITRI0001001,2024-09-24,82.00000,2024-09-24T095751
ITRI0001001,2024-09-24,80.00000,2024-09-24T095746
ITRI0001001,2024-09-24,82.00000,2024-09-24T095740
ITRI0001001,2024-09-24,72.00000,2024-09-24T095553
ITRI0001001,2024-09-24,72.00000,2024-09-24T095547
ITRI0001001,2024-09-24,68.00000,2024-09-24T095540
ITRI0001001,2024-09-24,71.00000,2024-09-24T095326
ITRI0001001,2024-09-24,74.00000,2024-09-24T095319
ITRI0001001,2024-09-24,79.00000,2024-09-24T095159
ITRI0001001,2024-09-24,79.00000,2024-09-24T095153
ITRI0001001,2024-09-24,88.00000,2024-09-24T095059
ITRI0001001,2024-09-24,88.00000,2024-09-24T095052
ITRI0001001,2024-09-24,89.00000,2024-09-24T095048
ITRI0001001,2024-09-24,86.00000,2024-09-24T095021
ITRI0001001,2024-09-24,68.00000,2024-09-24T094959
ITRI0001001,2024-09-24,76.00000,2024-09-24T094827
ITRI0002001,2024-09-24,60.00000,2024-09-24T094823
ITRI0002001,2024-09-24,66.00000,2024-09-24T094818
ITRI0001001,2024-09-24,73.00000,2024-09-24T094758
ITRI0001001,2024-09-24,76.00000,2024-09-24T094754
ITRI0002001,2024-09-24,68.00000,2024-09-24T094732
ITRI0002001,2024-09-24,60.00000,2024-09-24T094728
ITRI0001001,2024-09-24,70.00000,2024-09-24T094722
ITRI0001001,2024-09-24,81.00000,2024-09-24T094523
ITRI0001001,2024-09-24,79.00000,2024-09-24T094514
ITRI0001001,2024-09-24,84.00000,2024-09-24T092534
ITRI0001001,2024-09-24,71.00000,2024-09-24T092457
ITRI0001001,2024-09-24,80.00000,2024-09-24T092438
ITRI0003003,2024-09-23,70.00000,2024-09-23T144910
ITRI0003003,2024-09-23,72.00000,2024-09-23T144905
ITRI0003003,2024-09-23,70.00000,2024-09-23T144900
ITRI0003003,2024-09-23,68.00000,2024-09-23T144833
ITRI0003003,2024-09-23,81.00000,2024-09-23T144828
ITRI0003003,2024-09-23,81.00000,2024-09-23T144823
ITRI0003003,2024-09-23,78.00000,2024-09-23T144757
ITRI0003003,2024-09-23,60.00000,2024-09-23T144751
ITRI0003003,2024-09-23,60.00000,2024-09-23T144717
ITRI0002001,2024-09-23,73.00000,2024-09-23T143855
ITRI0003003,2024-09-23,73.00000,2024-09-23T143224
ITRI0003003,2024-09-23,76.00000,2024-09-23T143217
ITRI0003003,2024-09-23,73.00000,2024-09-23T143210
ITRI0003003,2024-09-23,60.00000,2024-09-23T143104
ITRI0003003,2024-09-23,71.00000,2024-09-23T143026
ITRI0003003,2024-09-23,66.00000,2024-09-23T143019
ITRI0003003,2024-09-23,65.00000,2024-09-23T142952
ITRI0003003,2024-09-23,67.00000,2024-09-23T142945
ITRI0003003,2024-09-23,67.00000,2024-09-23T142828
ITRI0003003,2024-09-23,69.00000,2024-09-23T142823
ITRI0003003,2024-09-23,82.00000,2024-09-23T142758
ITRI0003003,2024-09-23,81.00000,2024-09-23T142753
ITRI0003003,2024-09-23,76.00000,2024-09-23T142728
ITRI0003003,2024-09-23,79.00000,2024-09-23T142704
ITRI0003003,2024-09-23,77.00000,2024-09-23T142700
ITRI0002002,2024-09-23,62.00000,2024-09-23T104420
ITRI0002002,2024-09-23,63.00000,2024-09-23T103134
KST0000002,2024-09-21,78.00000,2024-09-21T112835
KST0000002,2024-09-21,65.00000,2024-09-21T112720
KST0000002,2024-09-21,65.00000,2024-09-21T112706
KST0000002,2024-09-21,60.00000,2024-09-21T112648
KST0000002,2024-09-21,66.00000,2024-09-21T110038
KST0000002,2024-09-21,66.00000,2024-09-21T105635
KST0000002,2024-09-21,64.00000,2024-09-21T105515
KST0000002,2024-09-21,70.00000,2024-09-21T100524
KST0000002,2024-09-21,68.00000,2024-09-21T100520
KST0000002,2024-09-21,60.00000,2024-09-21T100501
KST0000002,2024-09-21,60.00000,2024-09-21T100457
ITRI0009001,2024-09-20,67.00000,2024-09-20T103631
ITRI0009001,2024-09-20,74.00000,2024-09-20T103631
ITRI0001001,2024-09-20,75.00000,2024-09-20T103316
ITRI0001001,2024-09-20,68.00000,2024-09-20T103259
ITRI0001001,2024-09-20,61.00000,2024-09-20T103214
ITRI0001001,2024-09-20,60.00000,2024-09-20T103207
ITRI0001001,2024-09-20,78.00000,2024-09-20T103142
ITRI0001001,2024-09-20,71.00000,2024-09-20T103133
ITRI0001001,2024-09-20,74.00000,2024-09-20T102940
ITRI0001001,2024-09-20,69.00000,2024-09-20T102931
ITRI0001001,2024-09-20,71.00000,2024-09-20T102920
ITRI0001001,2024-09-20,75.00000,2024-09-20T102830
ITRI0001001,2024-09-20,70.00000,2024-09-20T102558
ITRI0001001,2024-09-20,78.00000,2024-09-20T102540
ITRI0001001,2024-09-20,73.00000,2024-09-20T102521
ITRI0001001,2024-09-20,87.00000,2024-09-20T102513
ITRI0001001,2024-09-20,79.00000,2024-09-20T102505
ITRI0001001,2024-09-20,72.00000,2024-09-20T102449
ITRI0003004,2024-09-19,71.00000,2024-09-19T150952
ITRI0003004,2024-09-19,65.00000,2024-09-19T150928
ITRI0003004,2024-09-19,69.00000,2024-09-19T150923
ITRI0003004,2024-09-19,66.00000,2024-09-19T150920
ITRI0003004,2024-09-19,71.00000,2024-09-19T150849
ITRI0003004,2024-09-19,72.00000,2024-09-19T150827
ITRI0003004,2024-09-19,69.00000,2024-09-19T150736
ITRI0003004,2024-09-19,67.00000,2024-09-19T150732
ITRI0003004,2024-09-19,67.00000,2024-09-19T150721
ITRI0003004,2024-09-19,64.00000,2024-09-19T150539
ITRI0003004,2024-09-19,65.00000,2024-09-19T150535
ITRI0003004,2024-09-19,60.00000,2024-09-19T150528
ITRI0003004,2024-09-19,72.00000,2024-09-19T150410
ITRI0003004,2024-09-19,75.00000,2024-09-19T150407
ITRI0003004,2024-09-19,74.00000,2024-09-19T150402
ITRI0003004,2024-09-19,67.00000,2024-09-19T150338
ITRI0003004,2024-09-19,61.00000,2024-09-19T150334
ITRI0003004,2024-09-19,60.00000,2024-09-19T150300
ITRI0003004,2024-09-19,69.00000,2024-09-19T150225
ITRI0003004,2024-09-19,69.00000,2024-09-19T150221
ITRI0003004,2024-09-19,72.00000,2024-09-19T150215
ITRI0004004,2024-09-19,63.00000,2024-09-19T150212
ITRI0004004,2024-09-19,60.00000,2024-09-19T150138
ITRI0004004,2024-09-19,64.00000,2024-09-19T150103
ITRI0003004,2024-09-19,75.00000,2024-09-19T150039
ITRI0003004,2024-09-19,75.00000,2024-09-19T150033
ITRI0003004,2024-09-19,75.00000,2024-09-19T150028
ITRI0003004,2024-09-19,71.00000,2024-09-19T145708
ITRI0003004,2024-09-19,68.00000,2024-09-19T145705
ITRI0003004,2024-09-19,68.00000,2024-09-19T145701
ITRI0003004,2024-09-19,70.00000,2024-09-19T145637
ITRI0003004,2024-09-19,70.00000,2024-09-19T145633
ITRI0003004,2024-09-19,70.00000,2024-09-19T145629
ITRI0004004,2024-09-19,69.00000,2024-09-19T145626
ITRI0003004,2024-09-19,68.00000,2024-09-19T145624
ITRI0003004,2024-09-19,61.00000,2024-09-19T145600
ITRI0003004,2024-09-19,61.00000,2024-09-19T145556
ITRI0003004,2024-09-19,65.00000,2024-09-19T145551
ITRI0003004,2024-09-19,75.00000,2024-09-19T145526
ITRI0003004,2024-09-19,77.00000,2024-09-19T145523
ITRI0003004,2024-09-19,67.00000,2024-09-19T145452
ITRI0003004,2024-09-19,68.00000,2024-09-19T145445
ITRI0003004,2024-09-19,72.00000,2024-09-19T145440
ITRI0004004,2024-09-19,63.00000,2024-09-19T144757
ITRI0004004,2024-09-19,60.00000,2024-09-19T144644
ITRI0004004,2024-09-19,64.00000,2024-09-19T143646
ITRI0004004,2024-09-19,63.00000,2024-09-19T142454
ITRI0004004,2024-09-19,63.00000,2024-09-19T142101
ITRI0004004,2024-09-19,60.00000,2024-09-19T142056
ITRI0004004,2024-09-19,69.00000,2024-09-19T141828
ITRI0004004,2024-09-19,71.00000,2024-09-19T141824
ITRI0004004,2024-09-19,63.00000,2024-09-19T141719
ITRI0004004,2024-09-19,66.00000,2024-09-19T141714
ITRI0004001,2024-09-19,66.00000,2024-09-19T141355
ITRI0004001,2024-09-19,64.00000,2024-09-19T141349
ITRI0004004,2024-09-19,65.00000,2024-09-19T141422
ITRI0004001,2024-09-19,74.00000,2024-09-19T141340
ITRI0004001,2024-09-19,68.00000,2024-09-19T141207
ITRI0004004,2024-09-19,63.00000,2024-09-19T141233
ITRI0004004,2024-09-19,67.00000,2024-09-19T141229
ITRI0004001,2024-09-19,67.00000,2024-09-19T141200
ITRI0004001,2024-09-19,62.00000,2024-09-19T140757
ITRI0004001,2024-09-19,85.00000,2024-09-19T140420
ITRI0004001,2024-09-19,85.00000,2024-09-19T135841
ITRI0004001,2024-09-19,85.00000,2024-09-19T135825
ITRI0004001,2024-09-19,84.00000,2024-09-19T135652
ITRI0004001,2024-09-19,87.00000,2024-09-19T134343
ITRI0004001,2024-09-19,86.00000,2024-09-19T134241
ITRI0004001,2024-09-19,82.00000,2024-09-19T134036
ITRI0004001,2024-09-19,82.00000,2024-09-19T133834
ITRI0004001,2024-09-19,81.00000,2024-09-19T133444
ITRI0004001,2024-09-19,62.00000,2024-09-19T132912
ITRI0004001,2024-09-19,62.00000,2024-09-19T131849
ITRI0004001,2024-09-19,64.00000,2024-09-19T131726
ITRI0004001,2024-09-19,82.00000,2024-09-19T131654
ITRI0003004,2024-09-19,66.00000,2024-09-19T111950
ITRI0003004,2024-09-19,69.00000,2024-09-19T111947
ITRI0003004,2024-09-19,72.00000,2024-09-19T111921
ITRI0003004,2024-09-19,72.00000,2024-09-19T111918
ITRI0003004,2024-09-19,69.00000,2024-09-19T111914
ITRI0003004,2024-09-19,71.00000,2024-09-19T111909
ITRI0003004,2024-09-19,68.00000,2024-09-19T111730
ITRI0003004,2024-09-19,66.00000,2024-09-19T111725
ITRI0003004,2024-09-19,69.00000,2024-09-19T111635
ITRI0003004,2024-09-19,69.00000,2024-09-19T111631
ITRI0003004,2024-09-19,68.00000,2024-09-19T111610
ITRI0003004,2024-09-19,70.00000,2024-09-19T111237
ITRI0003004,2024-09-19,67.00000,2024-09-19T111232
ITRI0011003,2024-09-19,64.00000,2024-09-19T105157
ITRI0011003,2024-09-19,68.00000,2024-09-19T105117
ITRI0011003,2024-09-19,68.00000,2024-09-19T105113
ITRI0011003,2024-09-19,61.00000,2024-09-19T105107
ITRI0003003,2024-09-19,77.00000,2024-09-19T104749
ITRI0003003,2024-09-19,80.00000,2024-09-19T104742
ITRI0003003,2024-09-19,77.00000,2024-09-19T104734
ITRI0003003,2024-09-19,73.00000,2024-09-19T104730
ITRI0003003,2024-09-19,71.00000,2024-09-19T104653
ITRI0001001,2024-09-19,60.00000,2024-09-19T104546
ITRI0001001,2024-09-19,60.00000,2024-09-19T104540
ITRI0003003,2024-09-19,65.00000,2024-09-19T104144
ITRI0003003,2024-09-19,63.00000,2024-09-19T104127
ITRI0003003,2024-09-19,84.00000,2024-09-19T103758
ITRI0003003,2024-09-19,83.00000,2024-09-19T103753
ITRI0003003,2024-09-19,84.00000,2024-09-19T103748
ITRI0003003,2024-09-19,84.00000,2024-09-19T103744
ITRI0003003,2024-09-19,84.00000,2024-09-19T103737
ITRI0003004,2024-09-19,76.00000,2024-09-19T103409
ITRI0003004,2024-09-19,73.00000,2024-09-19T103147
ITRI0011003,2024-09-19,68.00000,2024-09-19T103030
ITRI0011003,2024-09-19,69.00000,2024-09-19T103026
ITRI0003004,2024-09-19,81.00000,2024-09-19T102927
ITRI0003004,2024-09-19,73.00000,2024-09-19T102718
ITRI0003004,2024-09-19,68.00000,2024-09-19T102601
ITRI0003004,2024-09-19,73.00000,2024-09-19T102549
ITRI0011003,2024-09-19,60.00000,2024-09-19T102535
ITRI0001001,2024-09-19,78.00000,2024-09-19T093520
ITRI0001001,2024-09-19,84.00000,2024-09-19T093515
ITRI0001001,2024-09-19,82.00000,2024-09-19T093503
ITRI0001001,2024-09-19,62.00000,2024-09-19T093432
ITRI0001001,2024-09-19,76.00000,2024-09-19T093426
ITRI0001001,2024-09-19,83.00000,2024-09-19T093334
ITRI0001001,2024-09-19,78.00000,2024-09-19T093256
ITRI0001001,2024-09-19,81.00000,2024-09-19T093250
ITRI0004001,2024-09-19,86.00000,2024-09-19T015714
ITRI0004001,2024-09-19,68.00000,2024-09-19T015705
ITRI0004001,2024-09-19,81.00000,2024-09-19T015651
ITRI0004001,2024-09-19,84.00000,2024-09-19T015218
ITRI0004001,2024-09-19,60.00000,2024-09-19T014848
ITRI0004001,2024-09-19,66.00000,2024-09-19T014454
ITRI0004001,2024-09-19,80.00000,2024-09-19T014437
ITRI0004001,2024-09-19,63.00000,2024-09-19T014327
ITRI0004001,2024-09-19,62.00000,2024-09-19T012711
ITRI0004001,2024-09-19,64.00000,2024-09-19T012558
ITRI0004001,2024-09-19,67.00000,2024-09-19T003706
ITRI0003003,2024-09-18,70.00000,2024-09-18T143454
ITRI0003003,2024-09-18,68.00000,2024-09-18T143448
ITRI0003003,2024-09-18,66.00000,2024-09-18T143424
ITRI0003004,2024-09-18,62.00000,2024-09-18T141239
ITRI0001001,2024-09-18,71.00000,2024-09-18T101301
ITRI0001001,2024-09-18,68.00000,2024-09-18T101256
ITRI0001001,2024-09-18,65.00000,2024-09-18T101251
ITRI0009001,2024-09-18,72.00000,2024-09-18T094104
ITRI0009001,2024-09-18,72.00000,2024-09-18T094104
ITRI0009001,2024-09-18,74.00000,2024-09-18T094059
ITRI0009001,2024-09-18,74.00000,2024-09-18T094059
ITRI0009001,2024-09-18,62.00000,2024-09-18T093812
ITRI0009001,2024-09-18,62.00000,2024-09-18T093812
ITRI0003004,2024-09-16,65.00000,2024-09-16T134903
ITRI0003004,2024-09-16,68.00000,2024-09-16T134859
ITRI0003004,2024-09-16,62.00000,2024-09-16T134258
ITRI0000005,2024-09-16,61.00000,2024-09-16T133927
ITRI0000005,2024-09-16,61.00000,2024-09-16T133927
ITRI0000005,2024-09-16,74.00000,2024-09-16T133618
ITRI0000005,2024-09-16,74.00000,2024-09-16T133618
ITRI0000005,2024-09-16,81.00000,2024-09-16T133614
ITRI0000005,2024-09-16,81.00000,2024-09-16T133614
ITRI0003004,2024-09-16,66.00000,2024-09-16T110649
ITRI0003004,2024-09-16,67.00000,2024-09-16T110646
ITRI0003004,2024-09-16,62.00000,2024-09-16T110638
ITRI0003004,2024-09-16,62.00000,2024-09-16T110612
ITRI0003004,2024-09-16,67.00000,2024-09-16T110506
ITRI0003004,2024-09-16,66.00000,2024-09-16T110502
ITRI0003004,2024-09-16,64.00000,2024-09-16T110457
ITRI0003004,2024-09-16,62.00000,2024-09-16T110248
ITRI0003004,2024-09-16,62.00000,2024-09-16T110244
ITRI0003004,2024-09-16,62.00000,2024-09-16T110240
ITRI0001002,2024-09-16,76.00000,2024-09-16T094019
ITRI0001002,2024-09-16,77.00000,2024-09-16T094014
ITRI0001002,2024-09-16,73.00000,2024-09-16T094008
ITRI0001002,2024-09-16,77.00000,2024-09-16T094003
ITRI0001002,2024-09-16,73.00000,2024-09-16T093959
ITRI0001002,2024-09-16,77.00000,2024-09-16T093956
ITRI0001002,2024-09-16,76.00000,2024-09-16T093952
ITRI0001002,2024-09-16,78.00000,2024-09-16T093948
ITRI0001002,2024-09-16,70.00000,2024-09-16T093945
ITRI0001002,2024-09-16,73.00000,2024-09-16T093939
ITRI0001002,2024-09-16,60.00000,2024-09-16T093413
ITRI0002001,2024-09-13,76.00000,2024-09-13T110805
ITRI0002001,2024-09-13,68.00000,2024-09-13T110753
ITRI0002001,2024-09-13,74.00000,2024-09-13T104509
